family,instance_id,node_id,candidate,domain_size,domain_ratio,degree,degree_ratio,weighted_degree,activity,dom_wdeg,progress,neighbor_domain_min,neighbor_domain_mean,neighbor_domain_max,label
latin,latin-03,latin-03:22,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.42857142857142855,3.0,3.4285714285714284,5.0,0
latin,latin-03,latin-03:22,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.42857142857142855,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:22,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.42857142857142855,3.0,3.875,6.0,0
latin,latin-03,latin-03:22,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.42857142857142855,3.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:22,x6_0,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.42857142857142855,2.0,3.375,5.0,0
latin,latin-03,latin-03:22,x6_2,2.0,0.2857142857142857,6.0,0.125,6.0,3.0,0.3333333333333333,0.42857142857142855,3.0,3.5,4.0,1
latin,latin-03,latin-03:22,x6_3,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.42857142857142855,2.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:22,x6_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.42857142857142855,2.0,3.7777777777777777,6.0,0
latin,latin-03,latin-03:22,x6_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,2.0,0.5,0.42857142857142855,2.0,3.375,4.0,0
latin,latin-03,latin-03:23,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4489795918367347,3.0,3.3333333333333335,5.0,0
latin,latin-03,latin-03:23,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4489795918367347,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:23,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4489795918367347,3.0,3.857142857142857,6.0,0
latin,latin-03,latin-03:23,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.4489795918367347,3.0,3.625,5.0,0
latin,latin-03,latin-03:23,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4489795918367347,3.0,3.5,4.0,0
latin,latin-03,latin-03:23,x2_3,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,1.0,0.5714285714285714,0.4489795918367347,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:23,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.4489795918367347,3.0,3.7777777777777777,6.0,0
latin,latin-03,latin-03:23,x2_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.4489795918367347,3.0,3.5,4.0,0
latin,latin-03,latin-03:23,x3_0,5.0,0.7142857142857143,9.0,0.1875,9.0,1.0,0.5555555555555556,0.4489795918367347,2.0,3.4444444444444446,6.0,0
latin,latin-03,latin-03:23,x3_1,4.0,0.5714285714285714,9.0,0.1875,9.0,0.0,0.4444444444444444,0.4489795918367347,2.0,3.5555555555555554,6.0,0
latin,latin-03,latin-03:23,x3_2,2.0,0.2857142857142857,6.0,0.125,6.0,3.0,0.3333333333333333,0.4489795918367347,2.0,4.0,6.0,1
latin,latin-03,latin-03:23,x3_3,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4489795918367347,2.0,3.875,6.0,0
latin,latin-03,latin-03:23,x3_4,6.0,0.8571428571428571,10.0,0.20833333333333334,10.0,0.0,0.6,0.4489795918367347,2.0,3.6,5.0,0
latin,latin-03,latin-03:23,x3_6,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.4489795918367347,2.0,3.7777777777777777,6.0,0
latin,latin-03,latin-03:23,x4_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,0.0,0.375,0.4489795918367347,2.0,3.25,5.0,0
latin,latin-03,latin-03:23,x4_2,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,2.0,0.4,0.4489795918367347,2.0,3.2,5.0,0
latin,latin-03,latin-03:23,x4_3,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.4489795918367347,2.0,3.2857142857142856,5.0,0
latin,latin-03,latin-03:23,x4_4,5.0,0.7142857142857143,9.0,0.1875,9.0,0.0,0.5555555555555556,0.4489795918367347,2.0,3.3333333333333335,6.0,0
latin,latin-03,latin-03:23,x4_6,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4489795918367347,2.0,3.5,5.0,0
latin,latin-03,latin-03:23,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4489795918367347,3.0,3.2857142857142856,5.0,0
latin,latin-03,latin-03:23,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.4489795918367347,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:23,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4489795918367347,3.0,3.75,6.0,0
latin,latin-03,latin-03:23,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4489795918367347,3.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:23,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.4489795918367347,3.0,3.4285714285714284,5.0,0
latin,latin-03,latin-03:23,x6_3,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4489795918367347,3.0,3.3333333333333335,4.0,0
latin,latin-03,latin-03:23,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.4489795918367347,3.0,3.875,6.0,0
latin,latin-03,latin-03:23,x6_6,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.4489795918367347,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:24,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.46938775510204084,3.0,3.3333333333333335,5.0,0
latin,latin-03,latin-03:24,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.46938775510204084,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:24,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.46938775510204084,3.0,3.5714285714285716,5.0,0
latin,latin-03,latin-03:24,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.46938775510204084,3.0,3.625,5.0,0
latin,latin-03,latin-03:24,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.46938775510204084,3.0,3.5,4.0,0
latin,latin-03,latin-03:24,x2_3,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,1.0,0.5714285714285714,0.46938775510204084,2.0,3.0,4.0,0
latin,latin-03,latin-03:24,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.46938775510204084,3.0,3.5555555555555554,5.0,0
latin,latin-03,latin-03:24,x2_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.46938775510204084,2.0,3.375,4.0,0
latin,latin-03,latin-03:24,x3_0,5.0,0.7142857142857143,8.0,0.16666666666666666,8.0,1.0,0.625,0.46938775510204084,2.0,3.375,5.0,0
latin,latin-03,latin-03:24,x3_1,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,0.0,0.5,0.46938775510204084,2.0,3.5,5.0,0
latin,latin-03,latin-03:24,x3_3,2.0,0.2857142857142857,7.0,0.14583333333333334,7.0,2.0,0.2857142857142857,0.46938775510204084,2.0,3.857142857142857,5.0,0
latin,latin-03,latin-03:24,x3_4,5.0,0.7142857142857143,9.0,0.1875,9.0,1.0,0.5555555555555556,0.46938775510204084,2.0,3.5555555555555554,5.0,0
latin,latin-03,latin-03:24,x3_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.46938775510204084,2.0,3.625,5.0,0
latin,latin-03,latin-03:24,x4_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,0.0,0.375,0.46938775510204084,1.0,2.75,4.0,0
latin,latin-03,latin-03:24,x4_2,1.0,0.14285714285714285,4.0,0.08333333333333333,4.0,3.0,0.25,0.46938775510204084,2.0,2.75,4.0,1
latin,latin-03,latin-03:24,x4_3,2.0,0.2857142857142857,7.0,0.14583333333333334,7.0,1.0,0.2857142857142857,0.46938775510204084,1.0,2.7142857142857144,4.0,0
latin,latin-03,latin-03:24,x4_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.46938775510204084,1.0,2.888888888888889,5.0,0
latin,latin-03,latin-03:24,x4_6,2.0,0.2857142857142857,8.0,0.16666666666666666,8.0,2.0,0.25,0.46938775510204084,1.0,3.125,4.0,0
latin,latin-03,latin-03:24,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.46938775510204084,3.0,3.2857142857142856,5.0,0
latin,latin-03,latin-03:24,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.46938775510204084,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:24,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.46938775510204084,3.0,3.5,5.0,0
latin,latin-03,latin-03:24,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.46938775510204084,2.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:24,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.46938775510204084,3.0,3.4285714285714284,5.0,0
latin,latin-03,latin-03:24,x6_3,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.46938775510204084,2.0,3.0,4.0,0
latin,latin-03,latin-03:24,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.46938775510204084,3.0,3.625,5.0,0
latin,latin-03,latin-03:24,x6_6,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.46938775510204084,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:25,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4897959183673469,3.0,3.3333333333333335,5.0,0
latin,latin-03,latin-03:25,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4897959183673469,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:25,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4897959183673469,3.0,3.5714285714285716,5.0,0
latin,latin-03,latin-03:25,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.4897959183673469,3.0,3.625,5.0,0
latin,latin-03,latin-03:25,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4897959183673469,3.0,3.5,4.0,0
latin,latin-03,latin-03:25,x2_3,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,1.0,0.5714285714285714,0.4897959183673469,2.0,3.0,4.0,0
latin,latin-03,latin-03:25,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.4897959183673469,3.0,3.5555555555555554,5.0,0
latin,latin-03,latin-03:25,x2_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.4897959183673469,2.0,3.375,4.0,0
latin,latin-03,latin-03:25,x3_0,5.0,0.7142857142857143,8.0,0.16666666666666666,8.0,1.0,0.625,0.4897959183673469,2.0,3.375,5.0,0
latin,latin-03,latin-03:25,x3_1,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,0.0,0.5,0.4897959183673469,2.0,3.5,5.0,0
latin,latin-03,latin-03:25,x3_3,2.0,0.2857142857142857,7.0,0.14583333333333334,7.0,2.0,0.2857142857142857,0.4897959183673469,2.0,3.857142857142857,5.0,1
latin,latin-03,latin-03:25,x3_4,5.0,0.7142857142857143,9.0,0.1875,9.0,1.0,0.5555555555555556,0.4897959183673469,2.0,3.5555555555555554,5.0,0
latin,latin-03,latin-03:25,x3_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.4897959183673469,2.0,3.625,5.0,0
latin,latin-03,latin-03:25,x4_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.4897959183673469,2.0,3.0,4.0,0
latin,latin-03,latin-03:25,x4_3,2.0,0.2857142857142857,6.0,0.125,6.0,1.0,0.3333333333333333,0.4897959183673469,2.0,3.0,4.0,0
latin,latin-03,latin-03:25,x4_4,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.4897959183673469,2.0,3.125,5.0,0
latin,latin-03,latin-03:25,x4_6,2.0,0.2857142857142857,7.0,0.14583333333333334,7.0,2.0,0.2857142857142857,0.4897959183673469,2.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:25,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4897959183673469,3.0,3.2857142857142856,5.0,0
latin,latin-03,latin-03:25,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.4897959183673469,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:25,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.4897959183673469,3.0,3.5,5.0,0
latin,latin-03,latin-03:25,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.4897959183673469,2.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:25,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.4897959183673469,3.0,3.4285714285714284,5.0,0
latin,latin-03,latin-03:25,x6_3,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.4897959183673469,2.0,3.0,4.0,0
latin,latin-03,latin-03:25,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.4897959183673469,3.0,3.625,5.0,0
latin,latin-03,latin-03:25,x6_6,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.4897959183673469,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:26,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5102040816326531,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:26,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5102040816326531,3.0,3.0,3.0,0
latin,latin-03,latin-03:26,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5102040816326531,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:26,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5102040816326531,2.0,3.25,4.0,0
latin,latin-03,latin-03:26,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5102040816326531,2.0,3.125,4.0,0
latin,latin-03,latin-03:26,x2_3,2.0,0.2857142857142857,6.0,0.125,6.0,2.0,0.3333333333333333,0.5102040816326531,1.0,2.8333333333333335,4.0,0
latin,latin-03,latin-03:26,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.5102040816326531,2.0,3.111111111111111,4.0,0
latin,latin-03,latin-03:26,x2_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.5102040816326531,2.0,3.0,4.0,0
latin,latin-03,latin-03:26,x3_0,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.5102040816326531,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:26,x3_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5102040816326531,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:26,x3_4,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,2.0,0.5,0.5102040816326531,3.0,3.25,4.0,0
latin,latin-03,latin-03:26,x3_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5102040816326531,2.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:26,x4_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.5102040816326531,1.0,2.5714285714285716,3.0,0
latin,latin-03,latin-03:26,x4_3,1.0,0.14285714285714285,5.0,0.10416666666666667,5.0,2.0,0.2,0.5102040816326531,2.0,2.4,3.0,1
latin,latin-03,latin-03:26,x4_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5102040816326531,1.0,2.875,4.0,0
latin,latin-03,latin-03:26,x4_6,2.0,0.2857142857142857,7.0,0.14583333333333334,7.0,2.0,0.2857142857142857,0.5102040816326531,1.0,3.0,4.0,0
latin,latin-03,latin-03:26,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5102040816326531,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:26,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.5102040816326531,3.0,3.0,3.0,0
latin,latin-03,latin-03:26,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5102040816326531,3.0,3.25,4.0,0
latin,latin-03,latin-03:26,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5102040816326531,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:26,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5102040816326531,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:26,x6_3,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,2.0,0.4,0.5102040816326531,1.0,2.6,4.0,0
latin,latin-03,latin-03:26,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5102040816326531,2.0,3.25,4.0,0
latin,latin-03,latin-03:26,x6_6,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.5102040816326531,2.0,2.857142857142857,4.0,0
latin,latin-03,latin-03:27,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5306122448979592,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:27,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5306122448979592,3.0,3.0,3.0,0
latin,latin-03,latin-03:27,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5306122448979592,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:27,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5306122448979592,2.0,3.25,4.0,0
latin,latin-03,latin-03:27,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5306122448979592,2.0,3.125,4.0,0
latin,latin-03,latin-03:27,x2_3,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,2.0,0.4,0.5306122448979592,2.0,3.2,4.0,0
latin,latin-03,latin-03:27,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.5306122448979592,2.0,3.111111111111111,4.0,0
latin,latin-03,latin-03:27,x2_6,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.5306122448979592,2.0,3.0,4.0,0
latin,latin-03,latin-03:27,x3_0,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.5306122448979592,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:27,x3_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5306122448979592,3.0,3.2857142857142856,4.0,0
latin,latin-03,latin-03:27,x3_4,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,2.0,0.5,0.5306122448979592,3.0,3.25,4.0,0
latin,latin-03,latin-03:27,x3_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5306122448979592,2.0,3.4285714285714284,4.0,0
latin,latin-03,latin-03:27,x4_1,3.0,0.42857142857142855,6.0,0.125,6.0,0.0,0.5,0.5306122448979592,2.0,2.8333333333333335,3.0,0
latin,latin-03,latin-03:27,x4_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5306122448979592,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:27,x4_6,2.0,0.2857142857142857,6.0,0.125,6.0,2.0,0.3333333333333333,0.5306122448979592,3.0,3.3333333333333335,4.0,1
latin,latin-03,latin-03:27,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5306122448979592,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:27,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.5306122448979592,3.0,3.0,3.0,0
latin,latin-03,latin-03:27,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5306122448979592,3.0,3.25,4.0,0
latin,latin-03,latin-03:27,x5_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5306122448979592,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:27,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5306122448979592,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:27,x6_3,2.0,0.2857142857142857,4.0,0.08333333333333333,4.0,2.0,0.5,0.5306122448979592,2.0,3.0,4.0,0
latin,latin-03,latin-03:27,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5306122448979592,2.0,3.25,4.0,0
latin,latin-03,latin-03:27,x6_6,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.5306122448979592,2.0,2.857142857142857,4.0,0
latin,latin-03,latin-03:28,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5510204081632653,3.0,3.1666666666666665,4.0,0
latin,latin-03,latin-03:28,x1_1,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5510204081632653,2.0,2.8333333333333335,3.0,0
latin,latin-03,latin-03:28,x1_4,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5510204081632653,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:28,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5510204081632653,2.0,3.125,4.0,0
latin,latin-03,latin-03:28,x2_1,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5510204081632653,2.0,2.875,4.0,0
latin,latin-03,latin-03:28,x2_3,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,2.0,0.4,0.5510204081632653,2.0,3.0,4.0,0
latin,latin-03,latin-03:28,x2_4,4.0,0.5714285714285714,9.0,0.1875,9.0,1.0,0.4444444444444444,0.5510204081632653,2.0,2.888888888888889,4.0,0
latin,latin-03,latin-03:28,x2_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5510204081632653,2.0,3.0,4.0,0
latin,latin-03,latin-03:28,x3_0,4.0,0.5714285714285714,7.0,0.14583333333333334,7.0,2.0,0.5714285714285714,0.5510204081632653,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:28,x3_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5510204081632653,2.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:28,x3_4,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,2.0,0.5,0.5510204081632653,2.0,3.125,4.0,0
latin,latin-03,latin-03:28,x3_6,3.0,0.42857142857142855,6.0,0.125,6.0,2.0,0.5,0.5510204081632653,3.0,3.3333333333333335,4.0,0
latin,latin-03,latin-03:28,x4_1,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,1.0,0.4,0.5510204081632653,2.0,2.8,3.0,0
latin,latin-03,latin-03:28,x4_4,2.0,0.2857142857142857,6.0,0.125,6.0,3.0,0.3333333333333333,0.5510204081632653,2.0,3.1666666666666665,4.0,1
latin,latin-03,latin-03:28,x5_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,1.0,0.42857142857142855,0.5510204081632653,3.0,3.142857142857143,4.0,0
latin,latin-03,latin-03:28,x5_1,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,0.0,0.42857142857142855,0.5510204081632653,2.0,2.857142857142857,3.0,0
latin,latin-03,latin-03:28,x5_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,1.0,0.375,0.5510204081632653,2.0,3.125,4.0,0
latin,latin-03,latin-03:28,x5_6,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5510204081632653,3.0,3.0,3.0,0
latin,latin-03,latin-03:28,x6_0,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5510204081632653,2.0,3.0,4.0,0
latin,latin-03,latin-03:28,x6_3,2.0,0.2857142857142857,4.0,0.08333333333333333,4.0,2.0,0.5,0.5510204081632653,2.0,2.75,3.0,0
latin,latin-03,latin-03:28,x6_4,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5510204081632653,2.0,3.0,4.0,0
latin,latin-03,latin-03:28,x6_6,3.0,0.42857142857142855,6.0,0.125,6.0,3.0,0.5,0.5510204081632653,2.0,2.8333333333333335,3.0,0
latin,latin-03,latin-03:29,x1_0,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5714285714285714,2.0,3.0,4.0,0
latin,latin-03,latin-03:29,x1_1,2.0,0.2857142857142857,6.0,0.125,6.0,2.0,0.3333333333333333,0.5714285714285714,1.0,2.3333333333333335,3.0,0
latin,latin-03,latin-03:29,x1_4,3.0,0.42857142857142855,6.0,0.125,6.0,1.0,0.5,0.5714285714285714,2.0,2.8333333333333335,4.0,0
latin,latin-03,latin-03:29,x2_0,3.0,0.42857142857142855,8.0,0.16666666666666666,8.0,2.0,0.375,0.5714285714285714,2.0,3.0,4.0,0
latin,latin-03,latin-03:29,x2_1,2.0,0.2857142857142857,8.0,0.16666666666666666,8.0,2.0,0.25,0.5714285714285714,1.0,2.5,4.0,1
latin,latin-03,latin-03:29,x2_3,2.0,0.2857142857142857,5.0,0.10416666666666667,5.0,2.0,0.4,0.5714285714285714,2.0,2.8,4.0,0
latin,latin-03,latin-03:29,x2_4,4.0,0.5714285714285714,8.0,0.16666666666666666,8.0,1.0,0.5,0.5714285714285714,2.0,2.625,3.0,0
latin,latin-03,latin-03:29,x2_6,3.0,0.42857142857142855,7.0,0.14583333333333334,7.0,2.0,0.42857142857142855,0.5714285714285714,2.0,2.857142857142857,4.0,0
